,id,party,party_name,party_id,position,eu_salience,eu_dissent,eu_blur,lrecon,lrecon_blur,lrecon_dissent,lrecon_salience,galtan,galtan_blur,galtan_dissent,galtan_salience,lrgen,immigrate_policy,immigra_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,redistribution,redist_salience,environment,enviro_salience,spendvtax,deregulation,econ_interven,civlib_laworder,sociallifestyle,religious_principles,ethnic_minorities,nationalism,urban_rural,protectionism,regions,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,eu_cohesion,eu_foreign,eu_intmark,eu_budgets,eu_asylum,party_a_econ,party_b_econ,party_c_econ,gender,dob,lrecon_self,galtan_self,cname,eu_position_sd,lrecon_sd,galtan_sd,eu_econ_require,eu_political_require,eu_googov_require
68,7,9,DSB,2008,7.0,6.0,,0.0,7,,1.0,8.0,1,,1.0,2.0,7.0,8.0,5.0,0.0,7.0,3.0,0.0,5.0,6.0,8.0,0.0,7.0,9.0,9.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,0.0,1.0,0.0,5.0,,5.0,6.0,5.0,2.0,2.0,7,3.0,1.0,1974.0,3.0,1.0,,,,,,,
69,7,10,Slavi Trifonov,2019,,,,4.0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,10.0,10.0,,10.0,,2.0,,2.0,1.0,2.0,7,3.0,1.0,1974.0,3.0,1.0,,,,,,,
70,8,1,GERB,2010,7.0,9.0,2.0,,8,,0.0,7.0,7,7.0,,4.0,8.0,6.0,5.0,,9.0,8.0,,8.0,,8.0,0.0,6.0,7.0,8.0,8.0,7.0,8.0,6.0,8.0,5.0,,,3.0,5,6.0,3.0,0.0,9.0,7.0,6.0,7.0,,6.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
71,8,2,BSP,2003,6.0,6.0,2.0,,5,,4.0,7.0,7,5.0,,6.0,5.0,7.0,6.0,,9.0,8.0,,4.0,,8.0,0.0,4.0,,4.0,8.0,8.0,7.0,7.0,8.0,7.0,,,3.0,7,6.0,3.0,0.0,6.0,7.0,5.0,6.0,,3.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
72,8,3,DPS,2004,7.0,6.0,2.0,,5,,0.0,3.0,3,5.0,,4.0,5.0,4.0,4.0,,4.0,5.0,,5.0,,5.0,,4.0,7.0,5.0,5.0,5.0,4.0,2.0,3.0,7.0,,,,0,6.0,3.0,0.0,9.0,7.0,6.0,7.0,,6.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
73,8,4,Volya,2017,,5.0,,,8,,0.0,0.0,10,0.0,,,9.0,,,,10.0,,,10.0,,8.0,0.0,,10.0,10.0,,10.0,,,,,,,,10,,10.0,0.0,10.0,7.0,4.0,,,,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
74,8,5,NFSB,2014,5.0,5.0,,,8,,0.0,0.0,10,0.0,,9.0,9.0,10.0,10.0,,10.0,10.0,,,,10.0,0.0,,,10.0,10.0,10.0,10.0,10.0,10.0,,,,,10,,10.0,0.0,9.0,7.0,2.0,,,1.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
75,8,6,Ataka,2007,3.0,5.0,,,,,0.0,0.0,10,0.0,,9.0,9.0,10.0,10.0,,10.0,10.0,,,,10.0,0.0,,,3.0,10.0,10.0,10.0,10.0,10.0,,,,,10,,10.0,0.0,9.0,7.0,2.0,,,1.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
76,8,7,BMRO,2005,4.0,5.0,,,9,,0.0,0.0,10,0.0,,9.0,9.0,10.0,10.0,,10.0,10.0,,,,10.0,0.0,,,10.0,10.0,10.0,10.0,10.0,10.0,,,,,10,,10.0,0.0,9.0,7.0,2.0,,,1.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
77,8,8,DB,2018,7.0,9.0,2.0,,4,,4.0,5.0,3,4.0,,9.0,3.0,2.0,4.0,,3.0,5.0,,2.0,,3.0,5.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,,,5.0,0,4.0,9.0,10.0,2.0,7.0,7.0,7.0,,7.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
78,8,9,DSB,2008,7.0,8.0,2.0,,8,,4.0,5.0,4,7.0,,8.0,8.0,4.0,4.0,,5.0,5.0,,6.0,,6.0,3.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,1.0,,,7.0,6,4.0,9.0,8.0,3.0,7.0,6.0,7.0,,6.0,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
79,8,10,Slavi Trifonov,2019,,1.0,,,,,0.0,0.0,7,7.0,,1.0,8.0,,0.0,,,,,,,,0.0,6.0,,,10.0,,,,8.0,5.0,,,,,10.0,10.0,6.0,10.0,,4.0,,,,2.0,10,6.0,1.0,1975.0,4.0,2.0,,,,,,,
80,9,1,GERB,2010,7.0,10.0,,1.0,6,,2.0,9.0,4,,5.0,5.0,6.0,7.0,10.0,2.0,5.0,7.0,3.0,5.0,8.0,3.0,3.0,2.0,3.0,7.0,5.0,5.0,7.0,4.0,3.0,4.0,4.0,3.0,8.0,2,3.0,2.0,9.0,7.0,7.0,6.0,6.0,7.0,6.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
81,9,2,BSP,2003,5.0,5.0,,7.0,2,,4.0,7.0,6,,4.0,4.0,3.0,5.0,6.0,3.0,5.0,5.0,5.0,6.0,5.0,8.0,6.0,8.0,8.0,2.0,6.0,6.0,3.0,6.0,7.0,5.0,8.0,4.0,1.0,3,7.0,5.0,4.0,9.0,5.0,2.0,5.0,3.0,3.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
82,9,3,DPS,2004,6.0,7.0,,5.0,3,,3.0,7.0,7,,3.0,6.0,5.0,6.0,8.0,3.0,2.0,7.0,2.0,4.0,7.0,8.0,7.0,7.0,7.0,4.0,4.0,6.0,6.0,2.0,5.0,8.0,7.0,3.0,2.0,1,6.0,4.0,3.0,9.0,6.0,6.0,6.0,6.0,5.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
83,9,4,Volya,2017,3.0,3.0,,5.0,4,,3.0,5.0,8,,3.0,7.0,3.0,8.0,5.0,3.0,7.0,4.0,4.0,6.0,4.0,8.0,7.0,8.0,5.0,5.0,7.0,8.0,4.0,7.0,8.0,5.0,8.0,5.0,1.0,8,8.0,8.0,4.0,9.0,5.0,2.0,3.0,2.0,2.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
84,9,5,NFSB,2014,6.0,6.0,,3.0,3,,4.0,7.0,8,,3.0,7.0,6.0,8.0,8.0,2.0,7.0,8.0,2.0,8.0,7.0,8.0,6.0,2.0,3.0,6.0,7.0,9.0,4.0,8.0,7.0,4.0,8.0,6.0,7.0,7,3.0,3.0,8.0,7.0,6.0,5.0,5.0,5.0,4.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
85,9,6,Ataka,2007,2.0,1.0,,2.0,1,,2.0,5.0,9,,2.0,8.0,2.0,8.0,7.0,2.0,8.0,9.0,2.0,8.0,7.0,9.0,8.0,8.0,7.0,2.0,8.0,10.0,2.0,9.0,9.0,4.0,9.0,5.0,1.0,9,8.0,8.0,6.0,9.0,2.0,1.0,2.0,1.0,1.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
86,9,7,BMRO,2005,6.0,6.0,,3.0,3,,4.0,7.0,8,,3.0,7.0,5.0,8.0,8.0,2.0,7.0,8.0,2.0,8.0,7.0,4.0,4.0,2.0,3.0,6.0,7.0,9.0,4.0,8.0,7.0,4.0,7.0,6.0,3.0,7,3.0,3.0,7.0,7.0,6.0,5.0,5.0,5.0,4.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
87,9,8,DB,2018,6.0,7.0,,2.0,5,,4.0,5.0,4,,2.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,7.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,6.0,4,5.0,9.0,7.0,8.0,5.0,6.0,6.0,6.0,6.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
88,9,9,DSB,2008,6.0,7.0,,2.0,5,,4.0,5.0,4,,2.0,6.0,7.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,7.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,5.0,6.0,4,5.0,9.0,7.0,8.0,5.0,6.0,6.0,6.0,6.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
89,9,10,Slavi Trifonov,2019,4.0,3.0,,4.0,2,,5.0,5.0,5,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,7.0,5.0,5.0,3.0,8.0,6.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,6.0,5.0,3.0,7,9.0,10.0,7.0,9.0,5.0,3.0,4.0,4.0,3.0,3.0,9,6.0,2.0,1952.0,6.0,6.0,,,,,,,
90,10,1,GERB,2010,7.0,10.0,,6.0,4,8,,10.0,8,,7.0,8.0,4.0,8.0,7.0,2.0,8.0,6.0,3.0,6.0,5.0,7.0,4.0,6.0,6.0,4.0,,,,,,,,,,,3.0,1.0,,10.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
91,10,2,BSP,2003,5.0,6.0,,6.0,2,6,,10.0,8,,7.0,10.0,2.0,9.0,8.0,4.0,8.0,8.0,4.0,2.0,10.0,4.0,6.0,2.0,2.0,2.0,,,,,,,,,,,5.0,10.0,,6.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
92,10,3,DPS,2004,7.0,10.0,,2.0,6,2,,10.0,7,,2.0,8.0,6.0,8.0,6.0,1.0,1.0,4.0,1.0,7.0,5.0,6.0,4.0,7.0,8.0,5.0,,,,,,,,,,,2.0,3.0,,8.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
93,10,4,Volya,2017,3.0,4.0,,5.0,2,6,,10.0,10,,0.0,8.0,2.0,10.0,10.0,1.0,10.0,4.0,1.0,2.0,8.0,,,3.0,3.0,3.0,,,,,,,,,,,10.0,10.0,,10.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
94,10,5,NFSB,2014,4.0,5.0,,3.0,2,6,,9.0,10,,0.0,10.0,4.0,10.0,10.0,,10.0,10.0,1.0,6.0,8.0,5.0,6.0,3.0,4.0,5.0,,,,,,,,,,,6.0,5.0,,10.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
95,10,6,Ataka,2007,1.0,9.0,,2.0,1,6,,9.0,10,,0.0,10.0,2.0,10.0,10.0,1.0,10.0,10.0,1.0,3.0,10.0,,,,2.0,2.0,,,,,,,,,,,10.0,9.0,,10.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
96,10,7,BMRO,2005,5.0,7.0,,3.0,4,4,,9.0,10,,0.0,10.0,4.0,10.0,10.0,1.0,10.0,10.0,1.0,6.0,8.0,4.0,6.0,4.0,4.0,5.0,,,,10.0,,,,,,,6.0,3.0,,8.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
97,10,8,DB,2018,7.0,10.0,,1.0,8,0,,10.0,9,,2.0,8.0,7.0,7.0,4.0,,6.0,6.0,,8.0,3.0,5.0,10.0,7.0,6.0,8.0,,,,,,,,,,,1.0,10.0,,2.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
98,10,9,DSB,2008,7.0,10.0,,1.0,8,0,,10.0,9,,2.0,8.0,7.0,7.0,4.0,,6.0,6.0,,8.0,3.0,5.0,7.0,7.0,7.0,8.0,,,,,,,,,,,1.0,10.0,,4.0,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
99,10,10,Slavi Trifonov,2019,5.0,4.0,,,3,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,3.0,9,5.0,1.0,1978.0,5.0,4.0,,,,,,,
100,11,1,GERB,2010,7.0,8.0,,6.0,7,8,,6.0,3,,6.0,1.0,7.0,7.0,4.0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,4.0,4.0,5.0,6.0,1,4.0,3.0,3.0,10.0,7.0,6.0,7.0,4.0,5.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
101,11,2,BSP,2003,7.0,7.0,,7.0,3,7,,7.0,6,,9.0,6.0,3.0,7.0,4.0,4.0,7.0,6.0,3.0,3.0,8.0,6.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,3.0,6.0,5.0,5.0,5.0,8.0,1,4.0,3.0,7.0,7.0,7.0,6.0,7.0,3.0,5.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
102,11,3,DPS,2004,7.0,5.0,,5.0,6,7,,7.0,7,,2.0,1.0,5.0,5.0,4.0,3.0,4.0,6.0,2.0,4.0,6.0,6.0,1.0,3.0,3.0,4.0,5.0,5.0,4.0,0.0,5.0,6.0,6.0,4.0,5.0,7,4.0,3.0,7.0,10.0,7.0,6.0,7.0,4.0,5.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
103,11,4,Volya,2017,5.0,3.0,,8.0,9,2,,7.0,9,,1.0,1.0,8.0,8.0,6.0,1.0,9.0,7.0,1.0,7.0,8.0,8.0,7.0,6.0,6.0,9.0,9.0,10.0,7.0,7.0,9.0,2.0,8.0,7.0,8.0,5,7.0,7.0,3.0,10.0,,,7.0,1.0,2.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
104,11,5,NFSB,2014,5.0,3.0,,8.0,10,8,,5.0,9,,1.0,8.0,10.0,10.0,9.0,1.0,10.0,9.0,1.0,7.0,8.0,9.0,7.0,5.0,6.0,9.0,10.0,10.0,7.0,10.0,10.0,4.0,8.0,8.0,5.0,8,8.0,7.0,7.0,10.0,7.0,7.0,7.0,1.0,1.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
105,11,6,Ataka,2007,3.0,1.0,,2.0,10,8,,5.0,9,,1.0,9.0,10.0,10.0,9.0,1.0,10.0,9.0,1.0,3.0,8.0,9.0,1.0,5.0,4.0,8.0,10.0,10.0,6.0,10.0,10.0,4.0,8.0,8.0,10.0,9,9.0,10.0,9.0,10.0,7.0,2.0,7.0,1.0,1.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
106,11,7,BMRO,2005,5.0,3.0,,8.0,9,8,,3.0,9,,1.0,8.0,9.0,10.0,9.0,1.0,10.0,8.0,1.0,7.0,4.0,6.0,1.0,5.0,6.0,8.0,10.0,10.0,7.0,9.0,10.0,4.0,8.0,7.0,5.0,6,5.0,3.0,3.0,10.0,7.0,6.0,7.0,2.0,2.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
107,11,8,DB,2018,,7.0,,1.0,7,4,,7.0,1,,1.0,8.0,8.0,5.0,4.0,1.0,3.0,6.0,3.0,8.0,5.0,2.0,9.0,8.0,6.0,5.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,2.0,1.0,0,3.0,1.0,9.0,3.0,7.0,6.0,7.0,5.0,5.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
108,11,9,DSB,2008,,7.0,,1.0,9,2,,7.0,1,,1.0,8.0,8.0,5.0,4.0,1.0,4.0,6.0,3.0,9.0,9.0,6.0,7.0,9.0,9.0,10.0,2.0,1.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,0,3.0,0.0,9.0,5.0,7.0,6.0,7.0,5.0,5.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
109,11,10,Slavi Trifonov,2019,4.0,1.0,,8.0,8,9,,3.0,5,,5.0,5.0,7.0,8.0,5.0,,,,,,,5.0,5.0,9.0,9.0,10.0,5.0,5.0,5.0,5.0,8.0,2.0,8.0,,,5,10.0,10.0,9.0,10.0,,,,2.0,2.0,3.0,9,4.0,2.0,1957.0,4.0,3.0,,,,,,,
110,12,1,GERB,2010,6.0,7.0,,5.0,5,,6.0,6.0,8,,8.0,2.0,5.0,8.0,5.0,8.0,6.0,3.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0,6.0,4.0,6.0,8.0,6.0,3,10.0,2.0,6.0,10.0,7.0,6.0,6.0,6.0,6.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
111,12,2,BSP,2003,5.0,4.0,,7.0,2,,6.0,8.0,9,,8.0,7.0,3.0,8.0,5.0,8.0,6.0,3.0,5.0,3.0,7.0,7.0,4.0,3.0,2.0,2.0,3.0,10.0,2.0,2.0,7.0,6.0,7.0,6.0,6.0,3,7.0,4.0,9.0,7.0,6.0,3.0,4.0,3.0,4.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
112,12,3,DPS,2004,6.0,4.0,,4.0,3,,3.0,8.0,10,,1.0,7.0,3.0,,5.0,3.0,2.0,8.0,1.0,3.0,8.0,7.0,6.0,2.0,2.0,2.0,3.0,10.0,,0.0,9.0,10.0,9.0,3.0,0.0,10,7.0,4.0,3.0,10.0,7.0,6.0,4.0,4.0,4.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
113,12,4,Volya,2017,2.0,5.0,,4.0,4,,3.0,8.0,9,,5.0,3.0,5.0,9.0,5.0,,6.0,3.0,3.0,7.0,4.0,9.0,8.0,10.0,7.0,9.0,6.0,8.0,,8.0,8.0,5.0,9.0,5.0,3.0,10,10.0,10.0,7.0,10.0,7.0,2.0,3.0,2.0,3.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
114,12,5,NFSB,2014,2.0,2.0,,6.0,4,,3.0,4.0,10,,1.0,7.0,8.0,10.0,9.0,2.0,10.0,8.0,1.0,7.0,5.0,9.0,6.0,9.0,7.0,9.0,10.0,10.0,5.0,10.0,10.0,5.0,10.0,7.0,1.0,10,10.0,9.0,5.0,10.0,5.0,2.0,3.0,2.0,2.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
115,12,6,Ataka,2007,1.0,4.0,,6.0,2,,2.0,5.0,10,,1.0,7.0,10.0,10.0,9.0,1.0,10.0,8.0,1.0,4.0,5.0,9.0,2.0,9.0,4.0,4.0,9.0,10.0,5.0,10.0,10.0,5.0,10.0,8.0,1.0,10,10.0,9.0,5.0,10.0,6.0,2.0,3.0,1.0,,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
116,12,7,BMRO,2005,3.0,3.0,,9.0,5,,3.0,5.0,9,,4.0,5.0,7.0,10.0,9.0,2.0,10.0,8.0,1.0,5.0,5.0,9.0,2.0,9.0,4.0,5.0,9.0,10.0,5.0,10.0,10.0,5.0,10.0,8.0,1.0,10,9.0,7.0,5.0,9.0,6.0,3.0,3.0,2.0,2.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
117,12,8,DB,2018,7.0,10.0,,0.0,5,,6.0,6.0,0,,1.0,7.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,6.0,3.0,0.0,10.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3,0.0,5.0,10.0,2.0,4.0,7.0,7.0,6.0,7.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
118,12,9,DSB,2008,7.0,10.0,,0.0,8,,1.0,5.0,2,,2.0,6.0,7.0,3.0,4.0,2.0,6.0,4.0,5.0,8.0,6.0,1.0,9.0,8.0,7.0,8.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,3,0.0,5.0,10.0,2.0,4.0,7.0,7.0,6.0,6.0,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
119,12,10,Slavi Trifonov,2019,,,,,5,,,,10,,,8.0,,10.0,,,10.0,,,,,,,,,,,,,,,,10.0,,,,10.0,10.0,10.0,10.0,,,3.0,,,1.0,11,7.0,1.0,1956.0,7.0,5.0,,,,,,,
120,13,1,GERB,2010,6.0,8.0,3.0,,6,2,,5.0,8,1.0,,1.0,7.0,7.0,5.0,,6.0,0.0,3.0,6.0,,2.0,2.0,4.0,6.0,7.0,7.0,7.0,,5.0,7.0,3.0,3.0,,6.0,3,6.0,6.0,6.0,7.0,4.0,5.0,6.0,3.0,3.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
121,13,2,BSP,2003,6.0,8.0,6.0,,6,2,,5.0,8,1.0,,1.0,4.0,7.0,7.0,,6.0,0.0,3.0,4.0,,2.0,2.0,4.0,5.0,6.0,5.0,8.0,,5.0,6.0,3.0,3.0,,3.0,4,6.0,6.0,6.0,6.0,4.0,5.0,6.0,3.0,2.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
122,13,3,DPS,2004,6.0,8.0,2.0,,6,2,,5.0,6,3.0,,6.0,5.0,6.0,2.0,,3.0,0.0,3.0,4.0,,2.0,2.0,4.0,5.0,5.0,5.0,6.0,,0.0,4.0,5.0,3.0,,5.0,7,5.0,5.0,4.0,7.0,4.0,5.0,6.0,3.0,5.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
123,13,4,Volya,2017,3.0,1.0,2.0,,8,4,,3.0,10,0.0,,1.0,10.0,10.0,7.0,1.0,10.0,0.0,3.0,,,1.0,1.0,,,,9.0,10.0,,10.0,7.0,,4.0,,3.0,8,6.0,7.0,6.0,9.0,3.0,3.0,6.0,3.0,2.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
124,13,5,NFSB,2014,5.0,1.0,2.0,,8,7,,3.0,10,0.0,,1.0,10.0,10.0,7.0,1.0,10.0,0.0,3.0,,,1.0,1.0,,,,9.0,10.0,,10.0,8.0,,4.0,,4.0,8,6.0,7.0,6.0,9.0,3.0,3.0,6.0,3.0,2.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
125,13,6,Ataka,2007,3.0,1.0,2.0,,8,7,,3.0,10,0.0,,1.0,10.0,10.0,7.0,1.0,10.0,0.0,3.0,,,1.0,1.0,,,,9.0,10.0,,10.0,8.0,,4.0,,8.0,8,6.0,7.0,6.0,9.0,3.0,3.0,6.0,3.0,2.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
126,13,7,BMRO,2005,5.0,3.0,2.0,,7,4,,3.0,10,0.0,,1.0,10.0,10.0,7.0,1.0,10.0,0.0,3.0,,,1.0,1.0,,,,9.0,10.0,,10.0,9.0,,4.0,,6.0,8,6.0,7.0,6.0,9.0,3.0,3.0,6.0,3.0,2.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
127,13,8,DB,2018,7.0,10.0,2.0,,7,2,,4.0,8,2.0,,4.0,6.0,7.0,3.0,,6.0,0.0,4.0,4.0,,2.0,3.0,4.0,6.0,7.0,6.0,7.0,,5.0,6.0,3.0,3.0,,9.0,4,6.0,5.0,10.0,7.0,4.0,5.0,6.0,3.0,3.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
128,13,9,DSB,2008,7.0,10.0,2.0,,8,2,,4.0,8,2.0,,4.0,7.0,7.0,4.0,,6.0,0.0,3.0,5.0,,1.0,2.0,5.0,7.0,8.0,6.0,7.0,,5.0,6.0,3.0,3.0,,9.0,4,6.0,5.0,10.0,7.0,4.0,5.0,6.0,3.0,3.0,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
129,13,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,7.0,9.0,,,,,,4.0,8,6.0,2.0,1978.0,3.0,3.0,,,,,,,
130,14,1,GERB,2010,6.0,8.0,2.0,,7,,2.0,7.0,7,2.0,,6.0,7.0,8.0,7.0,1.0,,,1.0,4.0,5.0,6.0,3.0,2.0,6.0,4.0,9.0,5.0,6.0,6.0,7.0,4.0,6.0,6.0,7.0,6,2.0,4.0,7.0,9.0,7.0,4.0,6.0,5.0,3.0,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
131,14,2,BSP,2003,5.0,6.0,2.0,,2,,2.0,7.0,7,2.0,,6.0,3.0,8.0,7.0,1.0,,,1.0,4.0,5.0,8.0,3.0,2.0,2.0,2.0,10.0,6.0,5.0,6.0,8.0,6.0,7.0,7.0,7.0,7,1.0,3.0,7.0,10.0,7.0,2.0,3.0,3.0,2.0,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
132,14,3,DPS,2004,5.0,6.0,2.0,,4,,2.0,6.0,7,3.0,,8.0,4.0,8.0,7.0,1.0,,,1.0,4.0,4.0,7.0,3.0,2.0,3.0,2.0,9.0,6.0,8.0,0.0,8.0,6.0,7.0,4.0,7.0,7,1.0,6.0,7.0,10.0,7.0,4.0,4.0,3.0,4.0,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
133,14,4,Volya,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
134,14,5,NFSB,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
135,14,6,Ataka,2007,3.0,7.0,4.0,,4,,2.0,,9,0.0,,9.0,9.0,10.0,10.0,1.0,,,1.0,2.0,4.0,7.0,2.0,2.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,7.0,9.0,7.0,8.0,9,7.0,9.0,8.0,9.0,7.0,1.0,3.0,1.0,1.0,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
136,14,7,BMRO,2005,3.0,6.0,3.0,,4,,2.0,6.0,9,0.0,,9.0,9.0,10.0,10.0,1.0,,,1.0,2.0,4.0,6.0,2.0,2.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,7.0,9.0,2.0,8.0,9,7.0,9.0,8.0,9.0,7.0,1.0,3.0,1.0,1.0,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
137,14,8,DB,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
138,14,9,DSB,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
139,14,10,Slavi Trifonov,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,,,,,,,3.0,9,5.0,1.0,1980.0,7.0,2.0,,,,,,,
140,15,1,GERB,2010,,,,,5,,2.0,7.0,4,7.0,,3.0,5.0,3.0,4.0,1.0,4.0,6.0,1.0,8.0,3.0,7.0,2.0,7.0,6.0,7.0,,4.0,2.0,4.0,3.0,2.0,3.0,6.0,3.0,4,3.0,2.0,2.0,10.0,5.0,5.0,5.0,5.0,5.0,2.0,10,6.0,1.0,1978.0,5.0,3.0,,,,,,,
